Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,12,10,1,3,123.760,52.312,0.000,0.000,0.000,0.000,8205.858,0.000,2626.829
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,12,10,1,3,52.312,3977.786,3886.912,90.874,2.037,0.000,2626.829,341036.381,350851.048
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,12,10,1,3,2.037,206.412,0.000,0.000,0.000,0.000,425.194,0.000,13047.782
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,12,10,1,3,206.412,334.684,0.000,0.000,0.000,0.000,13047.782,0.000,21196.089
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,2,10,1,4,334.684,167.560,0.000,0.000,0.000,0.000,21196.089,0.000,10739.848
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,3,10,1,4,167.560,180.002,0.000,0.000,0.000,0.000,10739.848,0.000,11613.008
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,4,10,1,4,180.002,190.406,0.000,0.000,0.000,0.000,11613.008,0.000,12864.725
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,5,10,1,4,190.406,207.868,0.000,0.000,0.000,0.000,12864.725,0.000,14897.199
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,6,10,1,4,207.868,242.063,0.000,0.000,0.000,0.000,14897.199,0.000,18073.564
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,7,10,1,4,242.063,242.864,0.000,0.000,0.000,0.000,18073.564,0.000,17972.795
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,8,10,1,4,242.864,236.534,0.000,0.000,0.000,0.000,17972.795,0.000,16806.278
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,9,10,1,4,236.534,220.309,0.000,0.000,0.000,0.000,16806.278,0.000,15032.237
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,10,10,1,4,220.309,197.318,0.000,0.000,0.000,0.000,15032.237,0.000,12940.538
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,11,10,1,4,197.318,188.805,0.000,0.000,0.000,0.000,12940.538,0.000,11852.016
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,12,10,1,4,188.805,183.276,0.000,0.000,0.000,0.000,11852.016,0.000,11534.285
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,2,10,1,5,183.276,156.137,0.000,0.000,0.000,0.000,11534.285,0.000,9793.494
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,3,10,1,5,156.137,170.834,0.000,0.000,0.000,0.000,9793.494,0.000,10361.801
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,4,10,1,5,170.834,187.059,0.000,0.000,0.000,0.000,10361.801,0.000,12382.926
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,5,10,1,5,187.059,199.573,0.000,0.000,0.000,0.000,12382.926,0.000,13444.891
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,6,10,1,5,199.573,204.157,0.000,0.000,0.000,0.000,13444.891,0.000,13611.287
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,7,10,1,5,204.157,187.787,0.000,0.000,0.000,0.000,13611.287,0.000,12670.827
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,8,10,1,5,187.787,174.909,0.000,0.000,0.000,0.000,12670.827,0.000,11936.778
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,9,10,1,5,174.909,168.506,0.000,0.000,0.000,0.000,11936.778,0.000,10989.042
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,10,10,1,5,168.506,156.501,0.000,0.000,0.000,0.000,10989.042,0.000,9324.937
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,11,10,1,5,156.501,132.709,0.000,0.000,0.000,0.000,9324.937,0.000,7616.815
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,12,10,1,5,132.709,107.899,0.000,0.000,0.000,0.000,7616.815,0.000,6039.873
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,2,10,1,6,107.899,503.990,484.491,0.000,0.000,0.000,6039.873,45944.042,48305.889
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,3,10,1,6,19.499,514.758,497.005,0.000,0.000,0.000,2361.847,46177.302,48174.853
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,4,10,1,6,17.753,528.000,0.000,0.000,0.000,0.000,1997.551,0.000,49500.127
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,5,10,1,6,528.000,538.404,538.186,0.000,0.000,0.000,49500.127,49885.304,49913.389
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,6,10,1,6,0.218,554.192,553.756,0.000,0.000,0.000,28.084,49588.891,49628.616
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,7,10,1,6,0.437,570.781,0.000,0.000,0.000,0.000,39.725,0.000,49832.628
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,8,10,1,6,570.781,573.473,572.673,0.000,0.000,0.000,49832.628,49843.105,49938.417
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,9,10,1,6,0.800,547.353,543.497,0.000,0.000,0.000,95.312,49051.651,49523.046
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,10,10,1,6,3.856,518.978,517.668,0.000,0.000,0.000,471.394,50441.097,50606.620
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,11,10,1,6,1.310,494.459,0.000,0.000,0.000,0.000,165.523,0.000,53312.900
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,12,10,1,6,494.459,462.154,0.000,0.000,0.000,0.000,53312.900,0.000,55695.701
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,2,10,1,7,462.154,25.029,0.000,0.000,0.000,0.000,55695.701,0.000,2449.738
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,3,10,1,7,25.029,23.719,0.000,0.000,0.000,0.000,2449.738,0.000,1642.787
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,5,17,1,1,33.687,309.146,0.000,0.000,0.000,0.000,249.485,0.000,23370.294
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,5,17,1,1,309.146,198.918,0.000,0.000,0.000,0.000,23370.294,0.000,14784.135
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,5,17,1,1,198.918,1347.829,1346.737,0.000,0.000,0.000,14784.135,115198.208,115359.293
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,5,17,1,1,1.091,398.783,0.000,0.000,0.000,0.000,161.085,0.000,29213.141
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,5,17,1,1,398.783,1889.143,1513.497,0.000,0.000,0.000,29213.141,152784.840,199322.072
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,6,17,1,1,375.646,1383.116,1382.679,0.000,0.000,0.000,46537.232,115060.988,115094.384
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,6,17,1,1,0.437,222.637,0.000,0.000,0.000,0.000,33.396,0.000,15595.742
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,6,17,1,1,222.637,341.304,338.540,0.000,0.000,0.000,15595.742,24326.180,24595.527
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,6,17,1,1,2.765,398.128,0.000,0.000,0.000,0.000,269.347,0.000,27193.544
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,6,17,1,1,398.128,1874.810,1502.438,0.000,0.000,0.000,27193.544,150228.076,195412.459
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,7,17,1,1,372.372,1391.410,1390.901,0.000,0.000,0.000,45184.383,113203.858,113245.039
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,7,17,1,1,0.509,231.441,0.000,0.000,0.000,0.000,41.181,0.000,15546.267
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,7,17,1,1,231.441,362.113,352.436,0.000,0.000,0.000,15546.267,25021.230,25924.366
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,7,17,1,1,9.677,408.168,0.000,0.000,0.000,0.000,903.136,0.000,26412.568
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,7,17,1,1,408.168,28.885,0.000,0.000,0.000,0.000,26412.568,0.000,1378.241
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,7,17,1,1,28.885,1880.849,1499.891,0.000,0.000,0.000,1378.241,147934.402,192151.187
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,8,17,1,1,380.957,1382.316,1380.933,0.000,0.000,0.000,44216.784,113383.860,113653.862
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,8,17,1,1,1.382,237.116,0.000,0.000,0.000,0.000,270.002,0.000,15259.167
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,8,17,1,1,237.116,380.448,365.824,0.000,0.000,0.000,15259.167,25754.842,27269.066
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,8,17,1,1,14.624,464.046,0.000,0.000,0.000,0.000,1514.225,0.000,28401.606
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,8,17,1,1,464.046,1893.436,1464.095,0.000,0.000,0.000,28401.606,141675.675,190812.525
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,9,17,1,1,429.341,1394.830,1390.683,0.000,0.000,0.000,49136.850,112439.252,113187.925
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,9,17,1,1,4.147,250.285,0.000,0.000,0.000,0.000,748.672,0.000,14391.318
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,9,17,1,1,250.285,417.554,401.184,0.000,0.000,0.000,14391.318,27048.539,28591.357
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,9,17,1,1,16.370,492.421,0.000,0.000,0.000,0.000,1542.818,0.000,29164.903
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,9,17,1,1,492.421,1910.242,1460.020,0.000,0.000,0.000,29164.903,134403.876,185989.663
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,10,17,1,1,450.222,1409.600,1396.867,0.000,0.000,0.000,51585.787,111444.296,113338.096
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,10,17,1,1,12.733,705.818,705.236,0.000,0.000,0.000,1893.799,44169.637,44191.683
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,10,17,1,1,0.582,495.259,0.000,0.000,0.000,0.000,22.045,0.000,28998.361
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,10,17,1,1,495.259,1893.872,1452.745,0.000,0.000,0.000,28998.361,129526.373,179958.376
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,11,17,1,1,441.127,1935.853,1910.970,0.000,0.000,0.000,50432.002,138259.794,141014.603
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,11,17,1,1,24.883,743.070,740.960,0.000,0.000,0.000,2754.809,46313.504,46463.529
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,11,17,1,1,2.110,21.900,0.000,0.000,0.000,0.000,150.026,0.000,1211.336
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,11,17,1,1,21.900,1917.154,1449.471,0.000,0.000,0.000,1211.336,123881.863,176280.422
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,12,17,1,1,467.684,2752.554,2708.172,0.000,0.000,0.000,52398.559,184908.126,189022.987
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,12,17,1,1,44.382,24.737,0.000,0.000,0.000,0.000,4114.861,0.000,1410.909
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,12,17,1,1,24.737,1936.799,1455.000,0.000,0.000,0.000,1410.909,122120.264,176640.862
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,13,17,1,1,481.799,2403.246,2349.260,0.000,0.000,0.000,54520.598,162669.935,167656.719
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,13,17,1,1,53.986,462.591,0.000,0.000,0.000,0.000,4986.784,0.000,26294.264
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,13,17,1,1,462.591,1974.851,1485.704,0.000,0.000,0.000,26294.264,121147.790,176662.834
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,13,17,1,1,489.147,3.420,0.000,0.000,0.000,0.000,55515.045,0.000,84.544
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,14,17,1,1,3.420,2428.056,2356.827,71.229,3.565,0.000,84.544,162176.859,167846.034
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,14,17,1,1,3.565,464.919,0.000,464.919,3.056,0.000,253.414,0.000,24911.366
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,14,17,1,1,3.056,33.177,0.000,0.000,0.000,0.000,226.057,0.000,1825.335
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,14,17,1,1,33.177,1980.890,1518.808,0.000,0.000,0.000,1825.335,123115.729,174483.026
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,14,17,1,1,462.082,14.551,0.000,0.000,0.000,0.000,51367.297,0.000,553.392
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,1,14.551,68.101,0.000,0.000,0.000,0.000,553.392,0.000,2868.310
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,1,68.101,2869.402,2787.041,82.361,5.966,0.000,2868.310,183759.216,190238.616
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,1,5.966,39.216,0.000,0.000,0.000,0.000,400.747,0.000,1740.281
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,1,39.216,16.443,0.000,16.443,0.509,0.000,1740.281,0.000,788.689
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,1,0.509,2023.453,1596.368,0.000,0.000,0.000,25.974,126758.177,171862.600
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,15,17,1,1,427.085,26.775,0.000,0.000,0.000,0.000,45104.423,0.000,1068.950
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,1,26.775,4.875,0.000,0.000,0.000,0.000,1068.950,0.000,109.354
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,1,4.875,2939.613,2846.629,92.984,13.678,0.000,109.354,187076.803,193945.891
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,1,13.678,52.458,0.000,0.000,0.000,0.000,1105.183,0.000,2080.640
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,1,52.458,63.808,0.000,0.000,0.000,0.000,2080.640,0.000,2860.598
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_002,16,17,1,1,63.808,2058.958,1695.900,0.000,0.000,0.000,2860.598,130365.556,167965.865
